Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames,,,,,,
291,11485857,KenichiKuwashima,3/7/2024 5:25,0.12152,5,kenichikuwashima,,,,,,
292,11641628,Mark Kosir,3/7/2024 16:46,0.12153,23,markkosir,,,,,,
293,11801273,Александр Власенко,3/26/2024 8:22,0.12153,24,armeiski,,,,,,
294,11793103,http.joshua,3/20/2024 0:18,0.12154,5,httpjoshua,,,,,,
295,11876403,Iain Bowman1410,4/16/2024 13:52,0.12154,2,iainbowman1410,,,,,,
296,11553070,abdelrahman elfeky,3/2/2024 8:24,0.12157,13,abdelrahmanelfeky987,,,,,,
297,11489239,linjiongji,3/31/2024 14:06,0.12159,28,mamadao,,,,,,
298,11710123,Maru #2,3/22/2024 14:11,0.1216,92,hiraacek1005,,,,,,
299,11674991,giraffe85cm,4/16/2024 8:53,0.12161,43,giraffe85cm,,,,,,
300,6639449,gr39my,3/3/2024 0:36,0.12162,7,gr39my,,,,,,
301,11762225,DanielMCampos,3/12/2024 19:59,0.12162,5,danielmcampos,,,,,,
302,11869583,Kinoshita,4/3/2024 7:08,0.12163,1,kinoshita3,,,,,,
303,11951336,maekorb,4/20/2024 15:02,0.12163,1,maekorb,,,,,,
304,11834319,juss bulla,3/30/2024 12:28,0.12164,10,jussbulla,,,,,,
305,11833930,Team RG4,3/30/2024 14:25,0.12164,2,"chongnanyu,yadiraaa",,,,,,
306,11343694,llly ll,4/24/2024 7:56,0.12166,8,lllyll,,,,,,
307,11977420,Jianing Yang,4/27/2024 14:06,0.12167,66,jianingy,,,,,,
308,6105587,Yuki Kishino,4/13/2024 2:58,0.12168,1,yukikishino,,,,,,
309,11587218,Lyzi,4/14/2024 14:37,0.12169,1,shin1zm,,,,,,
310,11827828,huangtaotaotao,4/15/2024 6:19,0.1217,6,huangtaotaotao,,,,,,
311,11804741,pengpeng #2,4/15/2024 6:26,0.1217,5,jurrypeng,,,,,,
312,11827935,jiangyu12,4/15/2024 6:30,0.1217,3,jiangyu12,,,,,,
313,11603911,Junya Okuyama,3/30/2024 12:19,0.12171,1,junyaokuyama,,,,,,
314,11623612,Leonid Vashchyn,3/13/2024 20:42,0.12172,2,leonidvashchyn,,,,,,
315,6758289,Octavio Grau,3/7/2024 11:24,0.12172,1,octaviograu,,,,,,
316,11754697,YellowYellowDuck`,3/10/2024 21:34,0.12172,1,yilingliuyll163com,,,,,,
317,11778684,Veronica Belova,3/19/2024 8:00,0.12173,44,veronicabelova,,,,,,
318,11052875,Hajiyev Hajiaga,3/11/2024 10:49,0.12174,2,hajiyevhajiaga,,,,,,
319,11703665,yokonori,4/14/2024 14:11,0.12174,157,yokonori,,,,,,
320,11828577,Ryusei Ida,3/27/2024 13:38,0.12176,1,ryuseiida,,,,,,
321,10494091,student suzuki,4/12/2024 2:35,0.12176,1,studentsuzuki,,,,,,
322,11839185,MMaoQiu,4/3/2024 4:46,0.12177,6,mmaoqiu,,,,,,
323,11923958,草莽江湖,4/17/2024 1:26,0.12177,5,toughstone,,,,,,
324,11900032,grbtorre,4/5/2024 20:07,0.1218,3,grbtorre,,,,,,
325,11827579,dingwenwen77,4/15/2024 8:51,0.12181,15,dingwenwen77,,,,,,
326,11729838,Necrotox-,3/15/2024 10:45,0.12182,1,necrotox,,,,,,
327,11978719,cheng h0,4/20/2024 6:07,0.12182,2,chengh0,,,,,,
328,11934967,daniel lee,4/21/2024 9:35,0.12183,13,danielseunglee,,,,,,
329,11945367,china LZU,4/27/2024 21:27,0.1219,24,chinalzu,,,,,,
330,11708653,miumayu,3/31/2024 12:00,0.12193,191,miumayu,,,,,,
331,11961752,yejinkang6,4/18/2024 2:23,0.12194,6,yejinkang6,,,,,,
332,11754196,Degior,3/15/2024 19:27,0.12194,10,degior,,,,,,
333,11807945,Eiji Miyahira,4/24/2024 21:08,0.12194,30,eijimiyahira,,,,,,
334,11827893,jiangchenchen1,4/15/2024 8:38,0.122,10,jiangchenchen1,,,,,,
335,11910512,Angel Lacson,4/8/2024 16:40,0.12207,2,angellacson,,,,,,
336,11726496,[Deleted] df4b68a4-5d7e-4ee7-98d1-c397cc0fac10,3/4/2024 20:24,0.12207,10,del=a2ffce1817068c4a,,,,,,
337,12025415,Syed Wazarat Ali Hussain,4/27/2024 3:13,0.12208,1,wazarat,,,,,,
338,11784994,Sardar Abdul Moiz Khan,4/12/2024 1:41,0.1221,39,sardarabdulmoizkhan,,,,,,
339,11719130,CHIHIRO ISHIBUCHI,4/3/2024 4:20,0.1221,201,chihiroishibuchi,,,,,,
340,11691301,LLLeo612,2/28/2024 14:26,0.12212,3,llleo612,,,,,,
341,11834439,H.jiseok,4/8/2024 5:40,0.12212,7,hjiseok,,,,,,
342,12008801,GordenYD,4/26/2024 13:59,0.12213,10,gordenyd,,,,,,
343,11804860,Victor Sevillano,4/17/2024 0:24,0.12213,23,victorsevillanom,,,,,,
344,11865206,Antoney Chuang,4/8/2024 1:08,0.12215,1,antoneychuang,,,,,,
345,11596301,Ting-Hung Tsai,4/24/2024 10:56,0.12216,9,thtsai21,,,,,,
346,11852657,KPOVIESI Olaolouwa Amiche Stéphane,4/2/2024 3:28,0.12217,2,kpoviesistphane,,,,,,
347,11629496,SMURATA,4/23/2024 13:06,0.12219,140,smurata,,,,,,
348,11753049,Zhengting Jiang,3/10/2024 14:25,0.1222,1,reimakise,,,,,,
349,12015637,Wr,4/25/2024 12:26,0.1222,2,bigrainliu,,,,,,
350,11574819,Samiha Rahman,3/11/2024 20:40,0.12221,1,samiharahmann,,,,,,
351,11754301,Sara Al-Emadi #2,3/10/2024 19:36,0.12222,13,salemadi,,,,,,
352,11624276,Sara_9074,3/10/2024 19:52,0.12222,18,sara9074,,,,,,
353,11624346,Aman Arham,3/1/2024 4:47,0.12223,14,amanarham,,,,,,
354,11804743,我在晚安,4/15/2024 6:57,0.12224,14,wzxyhxn,,,,,,
355,7417706,bigdata-yang,4/11/2024 0:55,0.12232,1,yangkai,,,,,,
356,11457195,buns out,3/14/2024 8:30,0.12233,5,bunsout,,,,,,
357,11804724,zzcdzh,3/27/2024 6:50,0.12235,10,zzcdzh,,,,,,
358,11761791,Lym_040511,3/21/2024 12:05,0.12237,21,lym040511,,,,,,
359,11601551,Frances Little,2/28/2024 20:52,0.12241,8,franceslittle,,,,,,
360,11543347,fthagnnnn,3/18/2024 3:59,0.12241,13,fthagnnnn,,,,,,
361,11757514,Syeda311000,3/11/2024 9:46,0.12242,20,syeda311000,,,,,,
362,12001880,junfengpeng,4/26/2024 2:57,0.12242,11,junfengpeng,,,,,,
363,11715298,KULIANLEN,3/6/2024 16:55,0.12245,1,kulianlen,,,,,,
364,11778492,maryém inoubly,4/25/2024 2:32,0.12245,12,maryminoubly,,,,,,
365,11439368,Neon Narwhal,4/25/2024 17:24,0.12246,13,neonnarwhal,,,,,,
366,10463680,Satoshi_sumiriko,3/29/2024 4:46,0.12246,221,satoshisumiriko,,,,,,
367,11815017,HBP,3/26/2024 5:20,0.12248,14,jaxjaxpoppi,,,,,,
368,1387368,KausikChattapadhyay,4/25/2024 10:32,0.1225,3,kausik123,,,,,,
369,11773788,Bartosz Zieliński,3/19/2024 13:09,0.12252,1,zielinski15,,,,,,
370,7497567,Sabella Nisa,3/22/2024 4:49,0.12252,6,sabellanisa,,,,,,
371,11834023,Wuyujun,3/27/2024 2:47,0.12253,3,wuyujun,,,,,,
372,11493960,Thomas Fernandes,3/5/2024 19:04,0.12254,19,thomasfernandes,,,,,,
373,11383614,Brett Layden,3/6/2024 4:20,0.12255,5,brettlayden,,,,,,
374,11666245,Mihailo Radović,3/29/2024 1:07,0.12256,2,mihailoradovi,,,,,,
375,11778494,MehyarMlaweh,3/29/2024 21:06,0.12257,2,mehyarmlaweh,,,,,,
376,12001601,GRETA ZS,4/23/2024 6:28,0.12258,1,gretazs,,,,,,
377,1818508,chenxiaoning,4/20/2024 16:49,0.12258,5,chenxiaoning,,,,,,
378,11766272,石阪真幸,4/10/2024 7:47,0.12262,168,masayukiishizaka,,,,,,
379,11812765,Aicha Ettriki,4/12/2024 11:06,0.12264,19,aichaettriki,,,,,,
380,11870996,Linathabet18,4/1/2024 14:32,0.12264,2,linathabet18,,,,,,
381,11710136,kyosuke kaneko,4/19/2024 11:11,0.12264,188,kyosukekaneko,,,,,,
382,11928218,wen zhe mao,4/11/2024 8:27,0.12266,10,wenzhemao,,,,,,
383,11691406,arthurzllu,2/28/2024 15:29,0.12273,5,arthurzllu,,,,,,
384,11746868,Calvin Valencia,3/21/2024 14:31,0.12275,30,cmvalencia,,,,,,
385,11794744,womenquwamei,3/26/2024 0:22,0.12277,26,womenquwamei,,,,,,
386,11742606,Jacques Zhang,3/17/2024 22:16,0.12277,12,jacqueszhang02,,,,,,
387,11796052,"OZAWA, Tetsuya",4/23/2024 11:34,0.12277,107,ozawatetsuya,,,,,,
388,6867956,lincy570225,3/10/2024 6:19,0.12279,2,lincy570225,,,,,,
389,10938902,Chen_In-Lyon,3/10/2024 6:20,0.12279,3,cheninlyon,,,,,,
390,11755163,Shao Fu W,3/18/2024 13:38,0.12279,4,shaofuw,,,,,,
391,11755098,Hou Chi Lin,3/10/2024 6:20,0.12279,1,houchilin,,,,,,
392,11755133,kuroya,3/10/2024 6:20,0.12279,3,kuroya,,,,,,
393,11802228,afafaVT,3/27/2024 2:35,0.12279,14,afafavt,,,,,,
394,10791222,Terry #3,4/26/2024 17:22,0.12279,50,hchsmost,,,,,,
395,11952906,Pieter D Versloot,4/15/2024 17:02,0.12281,7,pieterdversloot,,,,,,
396,11735963,Tunde Gecs,3/18/2024 9:42,0.12282,7,tundegecs,,,,,,
397,8136894,Bakos Bence,3/15/2024 17:47,0.12282,9,bakosbence237,,,,,,
398,11770207,20214670412,4/22/2024 10:38,0.12282,5,catgods,,,,,,
399,11754339,Gallo #2,3/9/2024 19:03,0.12282,1,gallo33henrique,,,,,,
400,784207,Leandro Cruvinel Lemes,4/25/2024 17:10,0.12283,1,asgren,,,,,,
401,11794104,Jingqi Liu,3/20/2024 11:03,0.12284,5,liujingqi,,,,,,
402,11756442,MingMing111,3/12/2024 11:42,0.12286,3,mingming111,,,,,,
403,12016848,Huang Yichen,4/26/2024 13:24,0.12288,1,huangyichen1999,,,,,,
404,11548822,Shun LYFR,2/28/2024 19:18,0.1229,8,shunlyfr,,,,,,
405,11649788,Justin Zhou,3/2/2024 3:37,0.1229,2,justin0308,,,,,,
406,11844826,jiinuukim,4/6/2024 8:29,0.12292,1,jiinuukim,,,,,,
407,11935422,chenhongquan123,4/17/2024 12:50,0.12292,13,chenhongquan123,,,,,,
408,11758917,tama_,4/4/2024 6:54,0.12292,161,sanatanitama,,,,,,
409,11804492,ryoy87,3/24/2024 1:27,0.12292,2,ryoy87,,,,,,
410,11819843,Ruiyan Han,3/26/2024 10:55,0.12292,6,ruiyanhan,,,,,,
411,11590619,Ish Phanda,4/7/2024 14:19,0.12292,2,ishph102016098,,,,,,
412,11909008,arsteni,4/7/2024 19:23,0.12292,1,arsteni,,,,,,
413,11908895,Sofia Kononovych,4/7/2024 22:10,0.12292,1,sofiakononovych,,,,,,
414,11926116,Lucky1233,4/10/2024 16:41,0.12292,4,balix12,,,,,,
415,7750748,Andrii ,4/15/2024 4:02,0.12292,1,andriiboiko17,,,,,,
416,11756853,Sergiu Medrea,4/20/2024 14:07,0.12292,2,sergiumedrea,,,,,,
417,11995610,scaer412,4/24/2024 0:35,0.12292,3,yuanjiangao,,,,,,
418,11877996,harsh_lalakiya,4/10/2024 6:59,0.12292,3,mlforharsh,,,,,,
419,11778500,Ferdaws Ziadia,4/12/2024 23:11,0.12292,2,ferdawsziadia,,,,,,
420,11708184,Canned Pineapple,3/5/2024 14:12,0.12292,1,cannedpineapple2,,,,,,
421,11918510,Thức Nguyễn,4/19/2024 9:27,0.12292,12,"del=17a69f44b2819bbb,nguyenquoctuandc29,nguyenquytoan,nguynquynhmy",,,,,,
422,11739034,Tama Sanatani,4/4/2024 12:33,0.12293,96,tamasanatani,,,,,,
423,11796241,wangPeng02,3/27/2024 2:11,0.12294,18,wangpeng02,,,,,,
424,10471237,Ethan Buck,4/17/2024 2:13,0.12296,1,ethanbuck,,,,,,
425,11780346,Vincent Philippe,3/17/2024 2:38,0.12297,1,vincentphilippe1,,,,,,
426,11792268,Fxxnny,3/17/2024 21:45,0.12298,10,fxxnny,,,,,,
427,11703272,w florijn,2/29/2024 13:56,0.12299,10,wflorijn,,,,,,
428,11716091,Alex Martishin,3/3/2024 2:07,0.12299,10,ttymonkey,,,,,,
429,11735416,AdeliaUlmask,3/6/2024 9:09,0.12299,2,adeliaulmask,,,,,,
430,11735414,Anna Panchishina,3/6/2024 9:11,0.12299,1,annapanchishina,,,,,,
431,11735422,Вадим Давлетов,3/6/2024 9:11,0.12299,1,davletovvadim,,,,,,
432,11735419,Valentina Gavrilova,3/6/2024 9:12,0.12299,1,valentinagavrilova,,,,,,
433,11735547,oliyalukina,3/6/2024 9:14,0.12299,1,oliyalukina,,,,,,
434,11735415,TatianaTata1601,3/6/2024 9:18,0.12299,1,tatianatata1601,,,,,,
435,11777195,AlekhinDaniil,3/18/2024 13:47,0.12299,11,alekhindaniil,,,,,,
436,11734850,Denis Shamshurin,3/19/2024 3:43,0.12299,2,nottherobot,,,,,,
437,11731209,Meisam Malek Mohammadi,3/20/2024 11:14,0.12299,3,meisammalekmohammadi,,,,,,
438,11363007,Thomas1999H,4/4/2024 10:09,0.12299,9,thomas1999h,,,,,,
439,11920489,Ethan JY Chen,4/17/2024 17:05,0.12299,7,ethanjychen,,,,,,
440,11989987,renyddd,4/22/2024 22:31,0.12299,2,renyddd,,,,,,
441,11797187,Yuyang0415,3/20/2024 13:05,0.12299,4,yuyang0415,,,,,,
442,11701431,Samuel Schlemper,3/5/2024 16:22,0.123,1,samuelschlemper,,,,,,
443,11769526,Melonade,3/19/2024 17:25,0.12301,25,martinmelicherk,,,,,,
444,11616635,Valinsky,3/1/2024 22:16,0.12302,10,valinsky,,,,,,
445,11751093,cskunz,4/27/2024 13:51,0.12302,17,cskunz,,,,,,
446,10825908,DaiMatsu,3/3/2024 7:49,0.12303,1,daimatsu,,,,,,
447,11013251,Faschilin Andrii,3/27/2024 15:34,0.12304,30,faschilinandrii,,,,,,
448,11719075,apsusanto,3/25/2024 13:48,0.12314,7,apsusanto,,,,,,
449,11701768,jardilaevan@gmail.com,3/1/2024 1:39,0.12316,4,jardilaevangmailcom,,,,,,
450,10740541,Vineet Kukreti,3/27/2024 5:23,0.12317,2,vineetkukreti,,,,,,
451,11865617,ZhaoJQ0966,3/31/2024 12:57,0.12319,1,zhaojq0966,,,,,,
452,11826212,kimdodo,4/1/2024 1:14,0.12321,2,kimdodo,,,,,,
453,11927518,mariem inoubli,4/25/2024 2:37,0.12321,7,marieminoubli,,,,,,
454,11616622,Abhay Mittal #2,3/1/2024 22:32,0.12321,10,abhaymitta,,,,,,
455,11827628,小黑南波万,3/27/2024 2:43,0.12322,5,xiaoheio,,,,,,
456,11755110,miya38,4/11/2024 15:38,0.12324,46,miya3838,,,,,,
457,11805275,qingshihuang,3/25/2024 8:42,0.12324,10,qingshihuang,,,,,,
458,11804846,ljlj123456,4/1/2024 8:04,0.12325,2,ljlj123456,,,,,,
459,11958371,sljaoudli,4/16/2024 14:31,0.12326,1,sljaoudli,,,,,,
460,11800494,Sakshi.s.s18,3/21/2024 8:33,0.12328,1,sakshiss18,,,,,,
461,11895290,Marelly_Colla,4/9/2024 4:34,0.12328,17,"brigitteadhar49,dimalza,massielc,stephanytoribio",,,,,,
462,11979916,brstar,4/19/2024 11:51,0.12332,3,brstar,,,,,,
463,11663045,Mohamed Yousry #2,3/29/2024 13:05,0.12333,84,mohamedyousry1989,,,,,,
464,11825477,slothman_007,4/25/2024 22:32,0.12339,15,slothman007,,,,,,
465,11923351,Zi-Chen Zinc Wang,4/11/2024 6:10,0.12339,4,zichenzincwang,,,,,,
466,11736687,Sizimi,4/21/2024 2:31,0.1234,68,sizimi,,,,,,
467,11839710,Alex K (from Ukraine),4/20/2024 7:07,0.12342,22,alexkfromukraine,,,,,,
468,9603292,Victor Shlepov,4/12/2024 23:23,0.12342,11,victorshlepov,,,,,,
469,11957612,llllulu,4/16/2024 13:40,0.12345,3,llllulu,,,,,,
470,11860291,Jahir Sánchez Santos,4/23/2024 17:03,0.12345,20,jahirsnchezsantos,,,,,,
471,11921468,nyewhuimeen,4/9/2024 23:29,0.12346,3,nyewhuimeen,,,,,,
472,11789680,Jefferson Schoenfeld,4/27/2024 14:12,0.12348,30,jeffersonschoenfeld,,,,,,
473,8644521,Hung Min WANG,3/15/2024 4:15,0.12351,1,hungminwang,,,,,,
474,12017318,ryun14,4/25/2024 12:36,0.12351,5,ryun14,,,,,,
475,11959807,Sarvesh Khodwe,4/24/2024 9:22,0.12353,20,hikageshinomori,,,,,,
476,11857673,KimGyuWan,4/27/2024 8:51,0.12353,1,imgyuam,,,,,,
477,11808474,Data AMPlifiers,4/2/2024 19:33,0.12354,1,dylangoodrich,,,,,,
478,12015577,Igor Svilanovich,4/26/2024 15:10,0.12355,7,igorsvilanovich,,,,,,
479,11794090,caicheng16 ,3/25/2024 10:22,0.12357,10,caicheng16,,,,,,
480,11827710,caicheng44,3/25/2024 10:38,0.12357,9,caicheng44,,,,,,
481,11718121,Minh Đức Nguyễn Tiến,3/3/2024 14:00,0.12361,1,minhcnguyntin,,,,,,
482,11740990,Siri3333,3/11/2024 8:48,0.12361,16,siri3333,,,,,,
483,11907349,Yujiongdie,4/21/2024 7:11,0.12363,11,yujiongdie,,,,,,
484,11976545,Sahil Yerawar,4/19/2024 2:29,0.12365,1,cs15btech11044,,,,,,
485,11733039,Serhii Yasko,3/6/2024 20:09,0.12369,2,serhiyyasko,,,,,,
486,11933752,LiuJingyaoHIT,4/23/2024 20:11,0.12371,5,liujingyaohit,,,,,,
487,11785679,Igor Donskoy,3/17/2024 11:57,0.12372,3,igordonskoy,,,,,,
488,11886591,LiYuhang,4/6/2024 8:05,0.12374,11,lannymorningstar,,,,,,
489,11831951,xth88946,4/1/2024 14:48,0.12375,6,xth88946,,,,,,
490,11445501,masayuki0703,4/9/2024 10:46,0.12376,70,masayuki0703,,,,,,
491,11894919,Vinicius Mendes,4/4/2024 21:40,0.1238,1,persianking93,,,,,,
492,11627439,Pankaj Gupta #5,4/18/2024 15:01,0.1238,2,pankajiitr,,,,,,
493,11649108,Ray1381,4/17/2024 2:55,0.1238,201,ray1381,,,,,,
494,11934434,Susan van Loon,4/12/2024 5:04,0.12383,2,susanvanloon,,,,,,
495,9122991,Hatem Mohamed,4/24/2024 2:58,0.12386,1,tommy011,,,,,,
496,11958055,yinmingwei,4/16/2024 12:34,0.12387,1,yinmingwei,,,,,,
497,11851999,Or Davidovitch,4/24/2024 15:44,0.12392,63,ordavidovitch,,,,,,
498,9831205,Milanfx,4/23/2024 23:21,0.12393,4,milanfx,,,,,,
499,10244085,Jake Lee #3,3/3/2024 0:52,0.12395,1,xxnecromancer5000xx,,,,,,
500,11769811,Baylee Landers,3/12/2024 21:53,0.12396,1,bayleelanders,,,,,,
501,11938651,summinnn,4/20/2024 0:38,0.12396,22,summinnn,,,,,,
502,11792865,Suwenw,3/17/2024 21:49,0.12397,1,suwenw,,,,,,
503,6501699,Nikita Kudriashov,3/15/2024 15:12,0.12409,1,nikitakudriashov,,,,,,
504,11457831,Agarliya Ravichandran,3/16/2024 19:02,0.12409,10,agarliyaravichandran,,,,,,
505,11944723,GUI666,4/21/2024 11:07,0.1241,3,gui666,,,,,,
506,11606960,gulohuang,3/6/2024 21:20,0.12415,38,gulohuang,,,,,,
507,11786908,imtiazhumzah,3/19/2024 1:04,0.12418,4,imtiazhumzah,,,,,,
508,11777732,Valeria Nikolaeva,3/17/2024 18:05,0.1242,7,valerianikolaeva,,,,,,
509,11804661,abcd3fg,4/8/2024 7:18,0.1242,15,abcd3fg,,,,,,
510,11869915,Guojin Pan,4/4/2024 7:56,0.12421,8,guojinpan,,,,,,
511,11712665,Andrew L Chang,3/2/2024 3:54,0.12423,6,andrewlchang,,,,,,
512,10481769,JuanJavierSantosOchoa,3/5/2024 22:48,0.12423,2,jjsantos,,,,,,
513,11755131,ZRWang,3/10/2024 6:22,0.12423,4,zrwang09,,,,,,
514,11755128,陳餅炫mla,3/10/2024 6:27,0.12423,2,mlacookice,,,,,,
515,11776890,ray nay,3/15/2024 10:34,0.12426,15,raynay,,,,,,
516,11727890,AzorKu,3/7/2024 9:09,0.12428,7,azorku,,,,,,
517,10247570,Rohit Phougat,3/22/2024 15:09,0.1243,10,rohitphougat,,,,,,
518,11778491,bilel guembri,3/29/2024 18:00,0.1243,1,bilelguembri,,,,,,
519,11801756,Aryan P Rao,4/18/2024 11:56,0.1243,100,aryanprao,,,,,,
520,11810077,huhudamowang,3/21/2024 2:14,0.12432,1,huhudamowang,,,,,,
521,11836915,Krucyy,4/12/2024 7:52,0.12432,17,krucyy,,,,,,
522,12027407,VirginiaW,4/27/2024 11:42,0.12435,1,virginiaw,,,,,,
523,11879495,Gazolyn,4/4/2024 18:27,0.12437,5,gazolyn,,,,,,
524,11515116,Xiangyu18,4/15/2024 8:07,0.12438,13,xiangyu18,,,,,,
525,11000402,Corentin Batard ,3/6/2024 0:07,0.12438,9,corentinbatard,,,,,,
526,11987803,Gladys Aireen Buduan,4/25/2024 23:04,0.12439,1,gladysaireenbuduan,,,,,,
527,11747385,Mind.Chen,4/27/2024 4:28,0.12441,7,mindchen,,,,,,
528,11683574,Zhichun Cao,3/5/2024 12:51,0.12441,1,zhichuncao,,,,,,
529,7872343,JP VijayKumar,4/27/2024 20:33,0.12442,67,jpvijaykumar,,,,,,
530,11701871,Chinmay Krishna,3/1/2024 23:41,0.12446,19,chinmaykrishna2,,,,,,
531,10474073,Minia Pale,3/23/2024 7:12,0.12448,1,miniapale,,,,,,
532,11828860,innerpeace_l,3/25/2024 15:15,0.12449,4,innerpeacel,,,,,,
533,11923220,ikedashi,4/23/2024 23:42,0.1245,4,ikedashi,,,,,,
534,11976745,Przemysław Baj,4/23/2024 13:00,0.12452,29,przemekbaj,,,,,,
535,11470604,Aleksei Khalaidzhi,3/8/2024 10:48,0.12455,1,alekseikhalaidzhi,,,,,,
536,11809109,Skynet2077,3/28/2024 19:37,0.12456,5,skynet2077,,,,,,
537,11827541,haggle,4/10/2024 0:33,0.12459,3,whd1124,,,,,,
538,12019692,zadagat,4/25/2024 22:51,0.12464,1,benjaminjsheff,,,,,,
539,11891643,Domenico D. D. Masini,4/6/2024 10:22,0.12466,2,domenicoddmasini,,,,,,
540,11134767,RaStarMJL,4/17/2024 1:16,0.12466,4,rastarmjl,,,,,,
541,11782095,Hachy Parmentier,3/25/2024 11:48,0.12467,11,hachyparmentier,,,,,,
542,11991816,Shin Moon,4/22/2024 1:00,0.12469,12,lunarshinm,,,,,,
543,11805405,whh12324523,3/27/2024 2:50,0.1247,6,whh12324523,,,,,,
544,3280538,kamm,3/6/2024 14:02,0.1247,35,kamumosp,,,,,,
545,11770212,USC20224490105,4/24/2024 1:17,0.12471,1,usc20224490105,,,,,,
546,11705218,YashPuri_19,2/29/2024 16:48,0.12475,1,yashpuri1912,,,,,,
547,11714862,clarenceyz,3/5/2024 12:57,0.12475,4,clarenceyz,,,,,,
548,11768634,Petrova Arina,3/12/2024 16:27,0.12475,2,petrovaarina,,,,,,
549,11521245,Gollumdagar,4/2/2024 11:34,0.12478,2,anirudhdagar,,,,,,
550,11831322,RunZhang1992,3/27/2024 23:52,0.12479,1,runzhang1992,,,,,,
551,11770782,LiuEJ_CUPK,3/14/2024 12:50,0.12479,12,liuejcupk,,,,,,
552,11579490,RAAHCHN,4/27/2024 16:17,0.12481,6,raahchn,,,,,,
553,11994515,Chidinma Kalu,4/27/2024 23:56,0.12486,2,chidinmak,,,,,,
554,7430109,DRzpoirot,3/20/2024 3:08,0.12488,3,drzpoirot,,,,,,
555,11796025,DS52-Regression-Model,3/25/2024 22:03,0.12488,3,aubinbonnefoy,,,,,,
556,11569455,Turhan TAS,4/17/2024 8:45,0.12488,37,turhantas,,,,,,
557,11220438,HTOrZ,4/10/2024 19:57,0.1249,1,huitongorz,,,,,,
558,4307565,Catadanna,3/18/2024 7:52,0.12492,1,catadanna,,,,,,
559,11819932,Tofu_zhang,4/12/2024 8:52,0.12493,19,tofuzhang,,,,,,
560,11693005,Isra RM,4/9/2024 20:13,0.12496,27,israrm,,,,,,
561,11778316,yangwen0403,4/2/2024 9:19,0.12498,2,yangwen0403,,,,,,
562,11781064,Kyulim Kim,3/20/2024 9:50,0.12498,2,kqlkes,,,,,,
563,11959588,Tayyab Alam,4/23/2024 13:43,0.12498,15,tayyabalam,,,,,,
564,11653986,Balázs Szilágyi,3/6/2024 19:51,0.12499,3,balazsszilagyi,,,,,,
565,11911416,Desmond W,4/11/2024 6:26,0.12499,1,d3smondwong,,,,,,
566,11794863,Katerina #2,3/19/2024 13:08,0.12502,1,madkir,,,,,,
567,11948401,Nikita #17,4/16/2024 23:32,0.12503,3,digitalcortex,,,,,,
568,11636159,Noé VERNIER,3/7/2024 2:13,0.12504,5,"jacquessun,nvernier",,,,,,
569,11682677,Péter Zöld,3/4/2024 19:24,0.12505,8,pterzld,,,,,,
570,5145664,AYAHM BARISH,2/28/2024 20:27,0.12505,1,ayhampar,,,,,,
571,11751682,Teruhisa Yamashiro,4/22/2024 14:41,0.12506,71,teruhisayamashiro,,,,,,
572,11815204,游文乐ksdi,4/16/2024 4:23,0.12507,5,ksdijhgggghhg,,,,,,
573,11957884,dakhdadad,4/16/2024 12:07,0.12507,2,dakhdadad,,,,,,
574,11958675,Eehehh,4/16/2024 14:28,0.12507,1,eehehi,,,,,,
575,11782261,Tan Jiaming211,3/15/2024 13:43,0.12508,9,tanjiaming211,,,,,,
576,11985963,u2003yuge,4/22/2024 14:57,0.12508,28,u2003yuge,,,,,,
577,11703770,杜家鸣666,2/29/2024 12:22,0.1251,1,djm666,,,,,,
578,11634081,Cashel Fitzgerald,3/2/2024 5:50,0.12511,7,cashelfitz,,,,,,
579,11950305,crossroad11,4/15/2024 14:19,0.12511,10,crossroad11,,,,,,
580,11833931,yhehrth,4/16/2024 11:21,0.12516,1,yhehrth,,,,,,
581,10696580,Rouzbeh Yazdi,3/26/2024 18:15,0.12518,10,rouzbehyazdi,,,,,,
582,11757893,llluckylam,3/15/2024 7:03,0.12518,2,llluckylam,,,,,,
583,11668416,RiLi,3/28/2024 11:09,0.12518,14,hisatosenda,,,,,,
584,11848042,Edoardo Gronda,3/30/2024 18:04,0.12519,5,edoardogronda,,,,,,
585,11837063,liumingming600,4/16/2024 12:13,0.12519,1,liumingming600,,,,,,
586,11871004,jialong Zeng,4/4/2024 11:39,0.1252,2,jialongzeng,,,,,,
587,8999978,Sjoerd de Wit,4/26/2024 17:23,0.12524,3,sjoerddewit,,,,,,
588,10963094,CzukCzuk,3/1/2024 10:27,0.12525,1,czukczuk,,,,,,
589,11882491,yudai_tagawa,4/5/2024 6:59,0.12528,6,yudaitagawa,,,,,,
590,11809482,jasper jumelet,3/29/2024 9:01,0.12532,2,jasperjumelet1,,,,,,
591,11804996,xiaohetongxue522,3/25/2024 9:04,0.12533,8,xiaohetongxue522,,,,,,
592,12002462,porpita,4/24/2024 11:08,0.1254,4,porpita,,,,,,
593,11846412,Darren Rawlings,4/2/2024 18:19,0.12542,9,startung,,,,,,
594,11766361,ccccccg,3/12/2024 8:11,0.12544,1,ccccccg,,,,,,
595,11859012,ああ,3/31/2024 12:50,0.12547,1,duomo758,,,,,,
596,9978716,Oran11,4/19/2024 19:32,0.12547,8,oran11,,,,,,
